Id,Label,Properties:type_string,Properties:code_string,Properties:icao_string,Properties:desc_string,Properties:region_string,Properties:runways_int,Properties:longest_int,Properties:elev_int,Properties:country_string,Properties:city_string,Properties:lat_double,Properties:lon_double
2201,airport,airport,RCY,MYRP,Rum Cay Airport,BS-SR,1.0,4500.0,15.0,BS,Port Nelson,23.6844005584717,-74.8361968994141
2202,airport,airport,AIT,NCAI,Aitutaki Airport,CK-U-A,2.0,5920.0,14.0,CK,Aitutaki,-18.8309001922607,-159.764007568359
2203,airport,airport,AIU,NCAT,Enua Airport,CK-U-A,1.0,3947.0,36.0,CK,Atiu Island,-19.9678001403809,-158.119003295898
2204,airport,airport,MGS,NCMG,Mangaia Island Airport,CK-U-A,1.0,3274.0,45.0,CK,Mangaia Island,-21.8959865570068,-157.906661987305
2205,airport,airport,MUK,NCMK,Mauke Airport,CK-U-A,1.0,4921.0,26.0,CK,Mauke Island,-20.136100769043,-157.345001220703
2206,airport,airport,MOI,NCMR,Mitiaro Island Airport,CK-U-A,1.0,5000.0,25.0,CK,Mitiaro Island,-19.8425006866455,-157.703002929688
2207,airport,airport,ICI,NFCI,Cicia Airport,FJ-E,1.0,2500.0,13.0,FJ,Cicia,-17.7432994843,-179.341995239
2208,airport,airport,BFJ,ZUBJ,Bijie Feixiong Airport,CN-52,1.0,8530.0,4751.0,CN,Bijie,27.300278,105.301389
2209,airport,airport,KDV,NFKD,Vunisea Airport,FJ-E,1.0,3005.0,6.0,FJ,Vunisea,-19.0580997467,178.156997681
2210,airport,airport,LKB,NFNK,Lakeba Island Airport,FJ-E,1.0,2372.0,280.0,FJ,Lakeba Island,-18.1991996765,-178.817001343
2211,airport,airport,LBS,NFNL,Labasa Airport,FJ-N,1.0,3521.0,44.0,FJ,Labasa,-16.4666996002197,179.339996337891
2212,airport,airport,TVU,NFNM,Matei Airport,FJ-N,1.0,3281.0,60.0,FJ,Matei,-16.6905994415,-179.876998901
2213,airport,airport,RTA,NFNR,Rotuma Airport,FJ-R,1.0,4806.0,22.0,FJ,Rotuma,-12.4825000762939,177.070999145508
2214,airport,airport,SVU,NFNS,Savusavu Airport,FJ-N,1.0,2526.0,17.0,FJ,Savusavu,-16.8027992249,179.341003418
2215,airport,airport,VBV,NFVB,Vanua Balavu Airport,FJ-E,1.0,2480.0,156.0,FJ,Vanua Balavu,-17.2689990997314,-178.975997924805
2216,airport,airport,GMO,DNGO,Gombe Lawanti International Airport,NG-GO,1.0,10827.0,1590.0,NG,Gombe,10.2983333333,10.8963888889
2217,airport,airport,QRW,DNSU,Warri Airport,NG-DE,1.0,6890.0,242.0,NG,Warri,5.59610986709595,5.81778001785278
2218,airport,airport,FUN,NGFU,Funafuti International Airport,TV-FUN,1.0,5000.0,9.0,TV,Funafuti,-8.525,179.195999
2219,airport,airport,WLS,NLWW,Hihifo Airport,WF-U-A,1.0,6890.0,79.0,WF,Wallis Island,-13.2383003235,-176.199005127
2220,airport,airport,RMT,NTAM,Rimatara Airport,PF-U-A,1.0,4593.0,60.0,PF,Rimatara Island,-22.63725,-152.8059
2221,airport,airport,RUR,NTAR,Rurutu Airport,PF-U-A,1.0,4757.0,18.0,PF,Rurutu,-22.4340991973877,-151.360992431641
2222,airport,airport,TUB,NTAT,Tubuai Airport,PF-U-A,1.0,4921.0,7.0,PF,Tubai,-23.3654003143311,-149.524002075195
2223,airport,airport,RVV,NTAV,Raivavae Airport,PF-U-A,1.0,4592.0,7.0,PF,Raivavae,-23.8852005005,-147.662002563
2224,airport,airport,TIH,NTGC,Tikehau Airport,PF-U-A,1.0,3937.0,6.0,PF,Tikehau,-15.1196002960205,-148.231002807617
2225,airport,airport,FAV,NTGF,Fakarava Airport,PF-U-A,1.0,3871.0,13.0,PF,Fakarava,-16.0541000366211,-145.656997680664
2226,airport,airport,XMH,NTGI,Manihi Airport,PF-U-A,1.0,3051.0,14.0,PF,Manihi,-14.4368000030518,-146.070007324219
2227,airport,airport,AXR,NTGU,Arutua Airport,PF-U-A,1.0,4268.0,9.0,PF,Arutua,-15.2482995986938,-146.617004394531
2228,airport,airport,MVT,NTGV,Mataiva Airport,PF-U-A,1.0,3937.0,11.0,PF,Mataiva,-14.8681001663208,-148.716995239258
2229,airport,airport,AHE,NTHE,Ahe Airport,PF-U-A,1.0,4068.0,11.0,PF,Ahe Atoll,-14.4280996322632,-146.25700378418
2230,airport,airport,RKA,NTKK,Aratika Nord Airport,PF-U-A,1.0,4150.0,10.0,PF,Aratika,-15.4853000641,-145.470001221
2231,airport,airport,TKX,NTKR,Takaroa Airport,PF-U-A,1.0,3452.0,13.0,PF,Takaroa,-14.4558000564575,-145.024993896484
2232,airport,airport,NHV,NTMD,Nuku Hiva Airport,PF-U-A,1.0,5578.0,220.0,PF,Nuku Hiva,-8.79559993743896,-140.22900390625
2233,airport,airport,AUQ,NTMN,Hiva Oa-Atuona Airport,PF-U-A,1.0,3986.0,1481.0,PF,Hiva Oa Island,-9.76879024506,-139.011001587
2234,airport,airport,BOB,NTTB,Bora Bora Airport,PF-U-A,2.0,4921.0,10.0,PF,Motu Mute,-16.4444007873535,-151.751007080078
2235,airport,airport,RGI,NTTG,Rangiroa Airport,PF-U-A,1.0,6890.0,10.0,PF,Rangiroa,-14.9542999267578,-147.660995483398
2236,airport,airport,HUH,NTTH,Huahine-Fare Airport,PF-U-A,1.0,4921.0,7.0,PF,Fare,-16.6872005462646,-151.022003173828
2237,airport,airport,MOZ,NTTM,Moorea Airport,PF-U-A,1.0,3871.0,9.0,PF,Moorea,-17.4899997711182,-149.761993408203
2238,airport,airport,HOI,NTTO,Hao Airport,PF-U-A,1.0,11089.0,10.0,PF,Hao,-18.074800491333,-140.945999145508
2239,airport,airport,MAU,NTTP,Maupiti Airport,PF-U-A,1.0,3135.0,15.0,PF,Maupiti,-16.4265003204346,-152.244003295898
2240,airport,airport,RFP,NTTR,Raiatea Airport,PF-U-A,1.0,4593.0,3.0,PF,Uturoa,-16.722900390625,-151.466003417969
2241,airport,airport,SLH,NVSC,Sola Airport,VU-TOB,1.0,2723.0,7.0,VU,Sola,-13.8516998291,167.537002563
2242,airport,airport,EAE,NVSE,Siwo Airport,VU-SEE,1.0,2307.0,7.0,VU,Emae Island,-17.0902996063,168.343002319
2243,airport,airport,CCV,NVSF,Craig Cove Airport,VU-MAP,1.0,2674.0,69.0,VU,Craig Cove,-16.2649993896484,167.92399597168
2244,airport,airport,LOD,NVSG,Longana Airport,VU-PAM,1.0,2887.0,167.0,VU,Longana,-15.3066997528,167.966995239
2245,airport,airport,SSR,NVSH,Sara Airport,VU-PAM,1.0,1600.0,493.0,VU,Pentecost Island,-15.4708003998,168.151992798
2246,airport,airport,PBJ,NVSI,Tavie Airport,VU-MAP,1.0,1968.0,160.0,VU,Paama Island,-16.438999176,168.257003784
2247,airport,airport,LPM,NVSL,Lamap Airport,VU-MAP,1.0,2755.0,7.0,VU,Lamap,-16.4540004730225,167.822998046875
2248,airport,airport,LNB,NVSM,Lamen Bay Airport,VU-SEE,1.0,2789.0,7.0,VU,Lamen Bay,-16.5841999054,168.158996582
2249,airport,airport,MWF,NVSN,Maewo-Naone Airport,VU-PAM,1.0,2789.0,509.0,VU,Maewo Island,-15.0,168.082992554
2250,airport,airport,LNE,NVSO,Lonorore Airport,VU-PAM,1.0,2175.0,43.0,VU,Lonorore,-15.8655996323,168.17199707
2251,airport,airport,NUS,NVSP,Norsup Airport,VU-MAP,1.0,2972.0,23.0,VU,Norsup,-16.0797004699707,167.401000976562
2252,airport,airport,ZGU,NVSQ,Gaua Island Airport,VU-TOB,1.0,2802.0,100.0,VU,Gaua Island,-14.2180995941,167.587005615
2253,airport,airport,TGH,NVST,Tongoa Airport,VU-SEE,1.0,2329.0,443.0,VU,Tongoa Island,-16.8910999298,168.550994873
2254,airport,airport,VLS,NVSV,Valesdir Airport,VU-SEE,1.0,2625.0,10.0,VU,Epi Island,-16.7961006165,168.177001953
2255,airport,airport,WLH,NVSW,Walaha Airport,VU-PAM,1.0,2379.0,151.0,VU,Walaha,-15.4119997025,167.690994263
2256,airport,airport,SWJ,NVSX,Southwest Bay Airport,VU-MAP,1.0,2674.0,68.0,VU,Malekula Island,-16.4864,167.4472
2257,airport,airport,DLY,NVVD,Dillon's Bay Airport,VU-TAE,1.0,2428.0,630.0,VU,Dillon's Bay,-18.7693996429,169.00100708
2258,airport,airport,IPA,NVVI,Ipota Airport,VU-TAE,1.0,2995.0,23.0,VU,Ipota,-18.856389,169.283333
2259,airport,airport,TAH,NVVW,Tanna Airport,VU-TAE,1.0,4035.0,19.0,VU,Tanna,-19.455099105835,169.223999023438
2260,airport,airport,KRL,ZWKL,Korla Airport,CN-65,1.0,9121.0,3051.0,CN,Korla,41.6977996826172,86.1288986206055
2261,airport,airport,MZR,OAMS,Mazar I Sharif Airport,AF-BAL,2.0,10437.0,1284.0,AF,Mazar-i-Sharif Airport,36.706901550293,67.2097015380859
2262,airport,airport,HOF,OEAH,Al Ahsa Airport,SA-04,1.0,10039.0,588.0,SA,Al Ahsa,25.2852993011475,49.4851989746094
2263,airport,airport,ABT,OEBA,Al Baha Airport,SA-11,1.0,10991.0,5486.0,SA,Al Baha,20.2961006165,41.6343002319
2264,airport,airport,BHH,OEBH,Bisha Airport,SA-14,1.0,10007.0,3887.0,SA,Bisha,19.9843997955322,42.6208992004395
2265,airport,airport,DWD,OEDW,Dawadmi Domestic Airport,SA-01,1.0,10007.0,3429.0,SA,Dawadmi,24.5,44.4000015258789
2266,airport,airport,GIZ,OEGN,Jizan Regional Airport,SA-09,1.0,10006.0,20.0,SA,Jizan,16.9011001586914,42.5858001708984
2267,airport,airport,URY,OEGT,Guriat Domestic Airport,SA-08,1.0,10007.0,1672.0,SA,Guriat,31.4118995666504,37.2794990539551
2268,airport,airport,EAM,OENG,Nejran Airport,SA-10,1.0,10007.0,3982.0,SA,Nejran,17.611400604248,44.4192008972168
2269,airport,airport,AQI,OEPA,Qaisumah Domestic Airport,SA-04,1.0,9843.0,1174.0,SA,Qaisumah,28.3351993561,46.1250991821
2270,airport,airport,RAH,OERF,Rafha Domestic Airport,SA-08,1.0,9834.0,1474.0,SA,Rafha,29.6263999938965,43.4906005859375
2271,airport,airport,RAE,OERR,Arar Domestic Airport,SA-08,1.0,10007.0,1813.0,SA,Arar,30.9066009521484,41.1381988525391
2272,airport,airport,SHW,OESH,Sharurah Airport,SA-10,1.0,11975.0,2363.0,SA,Sharurah,17.4668998718262,47.1213989257812
2273,airport,airport,AJF,OESK,Al-Jawf Domestic Airport,SA-12,1.0,12011.0,2261.0,SA,Al-Jawf,29.7851009368896,40.0999984741211
2274,airport,airport,TUI,OETR,Turaif Domestic Airport,SA-08,1.0,9843.0,2803.0,SA,Turaif,31.692699432373,38.731201171875
2275,airport,airport,WAE,OEWD,Wadi al-Dawasir Airport,SA-01,1.0,10007.0,2062.0,SA,Wadi al-Dawasir,20.5042991638,45.1996002197
2276,airport,airport,EJH,OEWJ,Al Wajh Domestic Airport,SA-07,1.0,10007.0,66.0,SA,Al Wajh,26.198600769043,36.4763984680176
2277,airport,airport,YUS,ZYLS,Yushu Batang Airport,CN-63,1.0,12467.0,12816.0,CN,Yushu,32.8363888889,97.0363888889
2278,airport,airport,ABD,OIAA,Abadan Airport,IR-10,2.0,10169.0,10.0,IR,Abadan,30.371099472,48.2282981873
2279,airport,airport,MRX,OIAM,Mahshahr Airport,IR-10,1.0,8874.0,8.0,IR,Bandar Mahshahr,30.5562000274658,49.1519012451172
2280,airport,airport,SXI,OIBS,Sirri Island Airport,IR-23,1.0,8345.0,43.0,IR,Sirri Island,25.908899307251,54.5393981933594
2281,airport,airport,KSH,OICC,Shahid Ashrafi Esfahani Airport,IR-17,1.0,11213.0,4307.0,IR,Kermanshah,34.3459014893,47.1581001282
2282,airport,airport,RAS,OIGG,Sardar-e-Jangal Airport,IR-19,1.0,9571.0,-40.0,IR,Rasht,37.323333,49.617778
2283,airport,airport,HDM,OIHH,Hamadan Airport,IR-24,1.0,10611.0,5755.0,IR,Hamadan,34.8692016601562,48.5525016784668
2284,airport,airport,THR,OIII,Mehrabad International Airport,IR-07,3.0,13248.0,3962.0,IR,Tehran,35.6892013549805,51.3134002685547
2285,airport,airport,KER,OIKK,Kerman Airport,IR-15,2.0,12620.0,5741.0,IR,Kerman,30.2744007111,56.9510993958
2286,airport,airport,XBJ,OIMB,Birjand Airport,IR-29,2.0,9521.0,4952.0,IR,Birjand,32.8981018066406,59.2661018371582
2287,airport,airport,GBT,OING,Gorgan Airport,IR-27,1.0,7540.0,-24.0,IR,Gorgan,36.9094009399,54.4012985229
2288,airport,airport,NSH,OINN,Now Shahr Airport,IR-21,1.0,6182.0,-61.0,IR,Now Shahr,36.6632995605469,51.4646987915039
2289,airport,airport,RZR,OINR,Ramsar Airport,IR-21,1.0,4920.0,-70.0,IR,Ramsar,36.9099006652832,50.6795997619629
2290,airport,airport,SRY,OINZ,Dasht-e Naz Airport,IR-21,1.0,8688.0,35.0,IR,Sari,36.635799408,53.1935997009
2291,airport,airport,ADU,OITL,Ardabil Airport,IR-03,1.0,10823.0,4315.0,IR,Ardabil,38.3256988525,48.4244003296
2292,airport,airport,OMH,OITR,Urmia Airport,IR-02,1.0,10658.0,4343.0,IR,Urmia,37.6680984497,45.0686988831
2293,airport,airport,AZD,OIYY,Shahid Sadooghi Airport,IR-25,1.0,13446.0,4054.0,IR,Yazd,31.9048995972,54.2765007019
2294,airport,airport,ACZ,OIZB,Zabol Airport,IR-13,1.0,9848.0,1628.0,IR,Zabol,31.0983009338379,61.5438995361328
2295,airport,airport,AQJ,OJAQ,Aqaba King Hussein International Airport,JO-AQ,1.0,9855.0,175.0,JO,Aqaba,29.6116008758545,35.0181007385254
2296,airport,airport,AAN,OMAL,Al Ain International Airport,AE-AZ,1.0,13123.0,869.0,AE,Al Ain,24.2616996765137,55.6091995239258
2297,airport,airport,FJR,OMFJ,Fujairah International Airport,AE-FU,1.0,12303.0,152.0,AE,Al-Fujairah,25.1121997833252,56.3240013122559
2298,airport,airport,KHS,OOKB,Khasab Air Base,OM-MU,1.0,8202.0,100.0,OM,Khasab,26.1709995269775,56.2406005859375
2299,airport,airport,BHV,OPBW,Bahawalpur Airport,PK-PB,1.0,9345.0,392.0,PK,Bahawalpur,29.3481006622314,71.7180023193359
2300,airport,airport,CJL,OPCH,Chitral Airport,PK-NW,1.0,5741.0,4920.0,PK,Chitral,35.8866004943848,71.8005981445312
2301,airport,airport,DEA,OPDG,Dera Ghazi Khan Airport,PK-PB,1.0,6499.0,492.0,PK,Dera Ghazi Khan,29.9610004425049,70.4859008789062
2302,airport,airport,DSK,OPDI,Dera Ismael Khan Airport,PK-NW,1.0,5000.0,594.0,PK,Dera Ismael Khan,31.9094009399414,70.896598815918
2303,airport,airport,LYP,OPFA,Faisalabad International Airport,PK-PB,1.0,9272.0,591.0,PK,Faisalabad,31.3649997711182,72.9947967529297
2304,airport,airport,GWD,OPGD,Gwadar International Airport,PK-BA,1.0,4960.0,36.0,PK,Gwadar,25.2332992553711,62.3294982910156
2305,airport,airport,GIL,OPGT,Gilgit Airport,PK-NA,2.0,5400.0,4796.0,PK,Gilgit,35.9188003540039,74.3336029052734
2306,airport,airport,MJD,OPMJ,Moenjodaro Airport,PK-SD,1.0,6512.0,154.0,PK,Moenjodaro,27.3351993560791,68.1430969238281
2307,airport,airport,PJG,OPPG,Panjgur Airport,PK-BA,1.0,5000.0,3289.0,PK,Panjgur,26.9545001983643,64.1324996948242
2308,airport,airport,UET,OPQT,Quetta International Airport,PK-BA,2.0,12000.0,5267.0,PK,Quetta,30.2513999938965,66.9377975463867
2309,airport,airport,RYK,OPRK,Shaikh Zaid Airport,PK-PB,1.0,9842.0,271.0,PK,Rahim Yar Khan,28.3838996887207,70.2796020507812
2310,airport,airport,KDU,OPSD,Skardu Airport,PK-NA,2.0,11944.0,7316.0,PK,Skardu,35.3354988098145,75.536003112793
2311,airport,airport,SKZ,OPSK,Sukkur Airport,PK-SD,1.0,9000.0,196.0,PK,Mirpur Khas,27.7220001220703,68.7917022705078
2312,airport,airport,TUK,OPTU,Turbat International Airport,PK-BA,1.0,6000.0,498.0,PK,Turbat,25.986400604248,63.030200958252
2313,airport,airport,ORI,none,Port Lions Airport,US-AK,1.0,2200.0,52.0,US,Port Lions,57.8853988647461,-152.845993041992
2314,airport,airport,AXK,OYAT,Ataq Airport,YE-AB,1.0,9482.0,3735.0,YE,Ataq,14.5513000488281,46.8261985778809
2315,airport,airport,AAY,OYGD,Al Ghaidah International Airport,YE-MR,1.0,8858.0,134.0,YE,Al Ghaidah,16.1916999816895,52.1749992370605
2316,airport,airport,HOD,OYHD,Hodeidah International Airport,YE-HU,1.0,9843.0,41.0,YE,Hodeida,14.7530002593994,42.9762992858887
2317,airport,airport,SCT,OYSQ,Socotra International Airport,YE-HD,1.0,10827.0,146.0,YE,Socotra Islands,12.6307001113892,53.9057998657227
2318,airport,airport,GXF,OYSY,Sayun International Airport,YE-HD,1.0,9843.0,2097.0,YE,Sayun,15.9660997391,48.7882995605
2319,airport,airport,TAI,OYTZ,Ta'izz International Airport,YE-TA,1.0,10040.0,4838.0,YE,Ta'izz,13.6859998703,44.1390991211
2320,airport,airport,BTI,PABA,Barter Island LRRS Airport,US-AK,1.0,4820.0,2.0,US,Barter Island Lrrs,70.1340026855,-143.582000732
2321,airport,airport,BKC,PABL,Buckland Airport,US-AK,1.0,3200.0,31.0,US,Buckland,65.9815979004,-161.149002075
2322,airport,airport,BTT,PABT,Bettles Airport,US-AK,1.0,5190.0,647.0,US,Bettles,66.91390228,-151.529007
2323,airport,airport,CEM,PACE,Central Airport,US-AK,1.0,2782.0,937.0,US,Central,65.57379913,-144.7830048
2324,airport,airport,CIK,PACI,Chalkyitsik Airport,US-AK,1.0,4000.0,544.0,US,Chalkyitsik,66.6449966431,-143.740005493
2325,airport,airport,CYF,PACK,Chefornak Airport,US-AK,1.0,2500.0,40.0,US,Chefornak,60.1492004395,-164.285995483
2326,airport,airport,DRG,PADE,Deering Airport,US-AK,2.0,3300.0,21.0,US,Deering,66.0696029663,-162.76600647
2327,airport,airport,MLL,PADM,Marshall Don Hunter Sr Airport,US-AK,1.0,3201.0,103.0,US,Marshall,61.8642997742,-162.026000977
2328,airport,airport,KKH,PADY,Kongiganak Airport,US-AK,1.0,1885.0,30.0,US,Kongiganak,59.9608001709,-162.880996704
2329,airport,airport,EEK,PAEE,Eek Airport,US-AK,1.0,3243.0,12.0,US,Eek,60.21367264,-162.0438843
2330,airport,airport,EMK,PAEM,Emmonak Airport,US-AK,1.0,4601.0,13.0,US,Emmonak,62.78609848,-164.4909973
2331,airport,airport,ABL,PAFM,Ambler Airport,US-AK,2.0,3000.0,334.0,US,Ambler,67.106300354,-157.856994629
2332,airport,airport,GAL,PAGA,Edward G. Pitka Sr Airport,US-AK,2.0,7254.0,153.0,US,Galena,64.73619843,-156.9369965
2333,airport,airport,GLV,PAGL,Golovin Airport,US-AK,1.0,4000.0,59.0,US,Golovin,64.5504989624,-163.007003784
2334,airport,airport,GAM,PAGM,Gambell Airport,US-AK,1.0,4501.0,27.0,US,Gambell,63.7667999267578,-171.733001708984
2335,airport,airport,GST,PAGS,Gustavus Airport,US-AK,2.0,6720.0,35.0,US,Gustavus,58.4253006,-135.7070007
2336,airport,airport,SGY,PAGY,Skagway Airport,US-AK,1.0,3550.0,44.0,US,Skagway,59.4600982666016,-135.315994262695
2337,airport,airport,HCR,PAHC,Holy Cross Airport,US-AK,1.0,4000.0,70.0,US,Holy Cross,62.1883010864258,-159.774993896484
2338,airport,airport,HNS,PAHN,Haines Airport,US-AK,1.0,4000.0,15.0,US,Haines,59.2438011169434,-135.524002075195
2339,airport,airport,HPB,PAHP,Hooper Bay Airport,US-AK,1.0,3300.0,13.0,US,Hooper Bay,61.52389908,-166.1470032
2340,airport,airport,SHX,PAHX,Shageluk Airport,US-AK,2.0,5000.0,79.0,US,Shageluk,62.6922988892,-159.569000244
2341,airport,airport,IAN,PAIK,Bob Baker Memorial Airport,US-AK,1.0,3400.0,166.0,US,Kiana,66.9759979248,-160.43699646
2342,airport,airport,WAA,PAIW,Wales Airport,US-AK,1.0,4000.0,22.0,US,Wales,65.6225967407,-168.095001221
2343,airport,airport,KFP,PAKF,False Pass Airport,US-AK,1.0,2100.0,20.0,US,False Pass,54.8474006652832,-163.410003662109
2344,airport,airport,AKK,PAKH,Akhiok Airport,US-AK,1.0,3120.0,44.0,US,Akhiok,56.9387016296,-154.182998657
2345,airport,airport,KPN,PAKI,Kipnuk Airport,US-AK,1.0,2120.0,11.0,US,Kipnuk,59.9329986572,-164.031005859
2346,airport,airport,KKA,PAKK,Koyuk Alfred Adams Airport,US-AK,1.0,3000.0,154.0,US,Koyuk,64.9394989014,-161.154006958
2347,airport,airport,AKP,PAKP,Anaktuvuk Pass Airport,US-AK,1.0,4800.0,2102.0,US,Anaktuvuk Pass,68.13359833,-151.7429962
2348,airport,airport,KLW,PAKW,Klawock Airport,US-AK,1.0,5000.0,80.0,US,Klawock,55.5792007446,-133.076004028
2349,airport,airport,KLN,PALB,Larsen Bay Airport,US-AK,1.0,2690.0,87.0,US,Larsen Bay,57.5350990295,-153.977996826
2350,airport,airport,KLG,PALG,Kalskag Airport,US-AK,1.0,3172.0,55.0,US,Kalskag,61.5363006591797,-160.341003417969
2351,airport,airport,SMK,PAMK,St Michael Airport,US-AK,1.0,4001.0,98.0,US,St Michael,63.49010086,-162.1100006
2352,airport,airport,MLY,PAML,Manley Hot Springs Airport,US-AK,1.0,2875.0,270.0,US,Manley Hot Springs,64.9975967407,-150.643997192
2353,airport,airport,MOU,PAMO,Mountain Village Airport,US-AK,1.0,3500.0,337.0,US,Mountain Village,62.095401763916,-163.682006835938
2354,airport,airport,WNA,PANA,Napakiak Airport,US-AK,1.0,3248.0,17.0,US,Napakiak,60.690299987793,-161.97900390625
2355,airport,airport,HNH,PAOH,Hoonah Airport,US-AK,1.0,2997.0,19.0,US,Hoonah,58.0960998535156,-135.410003662109
2356,airport,airport,OOK,PAOO,Toksook Bay Airport,US-AK,1.0,3218.0,59.0,US,Toksook Bay,60.54140091,-165.0870056
2357,airport,airport,PSG,PAPG,Petersburg James A Johnson Airport,US-AK,1.0,6000.0,111.0,US,Petersburg,56.80170059,-132.9450073
2358,airport,airport,PIP,PAPN,Pilot Point Airport,US-AK,1.0,3280.0,57.0,US,Pilot Point,57.5803985596,-157.572006226
2359,airport,airport,PHO,PAPO,Point Hope Airport,US-AK,1.0,4000.0,12.0,US,Point Hope,68.3488006591797,-166.79899597168
2360,airport,airport,KWN,PAQH,Quinhagak Airport,US-AK,1.0,4000.0,42.0,US,Quinhagak,59.75510025,-161.8450012
2361,airport,airport,NUI,PAQT,Nuiqsut Airport,US-AK,1.0,4343.0,38.0,US,Nuiqsut,70.2099990845,-151.005996704
2362,airport,airport,RBY,PARY,Ruby Airport,US-AK,1.0,4000.0,658.0,US,Ruby,64.72720337,-155.4700012
2363,airport,airport,SVA,PASA,Savoonga Airport,US-AK,1.0,4400.0,53.0,US,Savoonga,63.6864013671875,-170.49299621582
2364,airport,airport,SHH,PASH,Shishmaref Airport,US-AK,1.0,5000.0,12.0,US,Shishmaref,66.2496032714844,-166.089004516602
2365,airport,airport,SIT,PASI,Sitka Rocky Gutierrez Airport,US-AK,1.0,6500.0,21.0,US,Sitka,57.0471000671387,-135.361999511719
2366,airport,airport,WLK,PASK,Selawik Airport,US-AK,2.0,3002.0,17.0,US,Selawik,66.60009766,-159.9859924
2367,airport,airport,TAL,PATA,Ralph M Calhoun Memorial Airport,US-AK,1.0,4400.0,236.0,US,Tanana,65.1744003296,-152.10899353
2368,airport,airport,TNC,PATC,Tin City Long Range Radar Station Airport,US-AK,1.0,4700.0,271.0,US,Tin City,65.56310272,-167.9219971
2369,airport,airport,TLA,PATE,Teller Airport,US-AK,1.0,3000.0,294.0,US,Teller,65.2404022217,-166.339004517
2370,airport,airport,ATK,PATQ,Atqasuk Edward Burnell Sr Memorial Airport,US-AK,1.0,4370.0,96.0,US,Atqasuk,70.4673004150391,-157.436004638672
2371,airport,airport,VAK,PAVA,Chevak Airport,US-AK,2.0,3200.0,75.0,US,Chevak,61.5409,-165.6005
2372,airport,airport,KVC,PAVC,King Cove Airport,US-AK,1.0,3500.0,155.0,US,King Cove,55.1162986755371,-162.266006469727
2373,airport,airport,KVL,PAVL,Kivalina Airport,US-AK,1.0,3000.0,13.0,US,Kivalina,67.736198425293,-164.563003540039
2374,airport,airport,WBQ,PAWB,Beaver Airport,US-AK,1.0,3954.0,359.0,US,Beaver,66.362197876,-147.406997681
2375,airport,airport,WRG,PAWG,Wrangell Airport,US-AK,1.0,5999.0,49.0,US,Wrangell,56.48429871,-132.3699951
2376,airport,airport,AIN,PAWI,Wainwright Airport,US-AK,1.0,4494.0,41.0,US,Wainwright,70.6380004883,-159.994995117
2377,airport,airport,WMO,PAWM,White Mountain Airport,US-AK,1.0,3000.0,267.0,US,White Mountain,64.689201355,-163.412994385
2378,airport,airport,WTK,PAWN,Noatak Airport,US-AK,1.0,4000.0,88.0,US,Noatak,67.5661010742188,-162.975006103516
2379,airport,airport,YAK,PAYA,Yakutat Airport,US-AK,2.0,7745.0,33.0,US,Yakutat,59.5032997131,-139.660003662
2380,airport,airport,AET,PFAL,Allakaket Airport,US-AK,1.0,4000.0,441.0,US,Allakaket,66.5518035889,-152.621994019
2381,airport,airport,ELI,PFEL,Elim Airport,US-AK,1.0,3401.0,162.0,US,Elim,64.61470032,-162.2720032
2382,airport,airport,KUK,PFKA,Kasigluk Airport,US-AK,1.0,3000.0,48.0,US,Kasigluk,60.87440109,-162.5240021
2383,airport,airport,KOT,PFKO,Kotlik Airport,US-AK,1.0,4422.0,15.0,US,Kotlik,63.0306015015,-163.533004761
2384,airport,airport,KTS,PFKT,Brevig Mission Airport,US-AK,2.0,2990.0,38.0,US,Brevig Mission,65.3312988281,-166.466003418
2385,airport,airport,KWT,PFKW,Kwethluk Airport,US-AK,1.0,3198.0,25.0,US,Kwethluk,60.7902984619,-161.444000244
2386,airport,airport,ORV,PFNO,Robert (Bob) Curtis Memorial Airport,US-AK,1.0,4000.0,55.0,US,Noorvik,66.81790161,-161.0189972
2387,airport,airport,SKK,PFSH,Shaktoolik Airport,US-AK,1.0,4001.0,24.0,US,Shaktoolik,64.37110138,-161.223999
2388,airport,airport,WSN,PFWS,South Naknek Nr 2 Airport,US-AK,2.0,3314.0,162.0,US,South Naknek,58.7033996582,-157.007995605
2389,airport,airport,FYU,PFYU,Fort Yukon Airport,US-AK,1.0,5810.0,433.0,US,Fort Yukon,66.5715026855469,-145.25
2390,airport,airport,TFI,AYTU,Tufi Airport,PG-NPP,1.0,2623.0,85.0,PG,Tufi,-9.07595443726,149.319839478
